ID   Time    N0      N1        N2         D0       D1          C       L
315 |31.5|809.395|1806.43 |534.179    |98.4263|38.4086   |39.0227  |74.3049
316 |31.6|809.612|1812.37 |538.016    |98.4527|38.535    |39.1406  |74.3794
317 |31.7|809.826|1818.31 |541.866    |98.4787|38.6612   |39.2584  |74.4534
318 |31.8|810.038|1824.23 |545.728    |98.5045|38.7872   |39.3761  |74.5271
319 |31.9|810.247|1830.15 |549.602    |98.5299|38.913    |39.4936  |74.6004
320 |32  |810.454|1836.06 |553.489    |98.555 |39.0386   |39.6109  |74.6733
321 |32.1|810.658|1841.95 |557.389    |98.5799|39.1639   |39.7281  |74.7459
322 |32.2|810.86 |1847.84 |561.301    |98.6044|39.2891   |39.8452  |74.818
323 |32.3|811.059|1853.71 |565.226    |98.6286|39.414    |39.9621  |74.8898
324 |32.4|811.256|1859.58 |569.163    |98.6526|39.5388   |40.0788  |74.9612
325 |32.5|811.45 |1865.44 |573.113    |98.6762|39.6633   |40.1954  |75.0323
326 |32.6|811.642|1871.28 |577.075    |98.6996|39.7876   |40.3118  |75.103
327 |32.7|811.832|1877.12 |581.05     |98.7227|39.9116   |40.428   |75.1733
328 |32.8|812.02 |1882.94 |585.037    |98.7455|40.0355   |40.5441  |75.2433
329 |32.9|812.205|1888.76 |589.036    |98.768 |40.1591   |40.6601  |75.3129
330 |33  |812.388|1894.56 |593.047    |98.7903|40.2826   |40.7759  |75.3822
331 |33.1|812.569|1900.36 |597.071    |98.8122|40.4058   |40.8915  |75.4511
332 |33.2|812.747|1906.14 |601.108    |98.834 |40.5288   |41.007   |75.5197
333 |33.3|812.924|1911.92 |605.156    |98.8554|40.6516   |41.1223  |75.5879
334 |33.4|813.098|1917.68 |609.217    |98.8766|40.7742   |41.2374  |75.6557
335 |33.5|813.27 |1923.44 |613.29     |98.8976|40.8965   |41.3524  |75.7233
336 |33.6|813.441|1929.18 |617.376    |98.9182|41.0187   |41.4672  |75.7905
337 |33.7|813.609|1934.92 |621.473    |98.9387|41.1406   |41.5819  |75.8573
338 |33.8|813.775|1940.64 |625.583    |98.9589|41.2623   |41.6964  |75.9238
339 |33.9|813.939|1946.36 |629.705    |98.9788|41.3838   |41.8108  |75.99
340 |34  |814.101|1952.06 |633.839    |98.9985|41.5051   |41.9249  |76.0559
341 |34.1|814.261|1957.75 |637.985    |99.018 |41.6261   |42.039   |76.1214
342 |34.2|814.419|1963.44 |642.143    |99.0372|41.747    |42.1528  |76.1866
343 |34.3|814.575|1969.11 |646.313    |99.0562|41.8676   |42.2665  |76.2514
344 |34.4|814.73 |1974.77 |650.495    |99.075 |41.988    |42.38    |76.316
345 |34.5|814.882|1980.43 |654.69     |99.0936|42.1082   |42.4934  |76.3802
346 |34.6|815.033|1986.07 |658.896    |99.1119|42.2282   |42.6066  |76.4441
347 |34.7|815.182|1991.7  |663.114    |99.13  |42.348    |42.7196  |76.5077
348 |34.8|815.329|1997.33 |667.345    |99.1479|42.4675   |42.8325  |76.571
349 |34.9|815.474|2002.94 |671.587    |99.1655|42.5869   |42.9452  |76.634
350 |35  |815.617|2008.54 |675.841    |99.183 |42.706    |43.0578  |76.6966
351 |35.1|815.759|2014.13 |680.107    |99.2002|42.8249   |43.1702  |76.759
352 |35.2|815.899|2019.72 |684.385    |99.2172|42.9436   |43.2824  |76.821
353 |35.3|816.038|2025.29 |688.675    |99.2341|43.062    |43.3944  |76.8828
354 |35.4|816.174|2030.85 |692.977    |99.2507|43.1803   |43.5063  |76.9442
355 |35.5|816.309|2036.4  |697.29     |99.2671|43.2983   |43.618   |77.0054
356 |35.6|816.443|2041.94 |701.615    |99.2833|43.4161   |43.7295  |77.0662
357 |35.7|816.574|2047.47 |705.952    |99.2994|43.5338   |43.8409  |77.1268
358 |35.8|816.705|2052.99 |710.301    |99.3152|43.6511   |43.9521  |77.187
359 |35.9|816.833|2058.51 |714.661    |99.3308|43.7683   |44.0632  |77.247
360 |36  |816.96 |2064.01 |719.034    |99.3463|43.8853   |44.174   |77.3067
361 |36.1|817.086|2069.5  |723.418    |99.3615|44.002    |44.2848  |77.366
362 |36.2|817.21 |2074.98 |727.813    |99.3766|44.1185   |44.3953  |77.4251
363 |36.3|817.332|2080.45 |732.22     |99.3915|44.2349   |44.5057  |77.484
364 |36.4|817.453|2085.91 |736.639    |99.4062|44.3509   |44.6159  |77.5425
365 |36.5|817.573|2091.36 |741.069    |99.4208|44.4668   |44.7259  |77.6007
366 |36.6|817.691|2096.8  |745.511    |99.4351|44.5825   |44.8357  |77.6587
367 |36.7|817.808|2102.23 |749.965    |99.4493|44.6979   |44.9454  |77.7164
368 |36.8|817.923|2107.65 |754.43     |99.4634|44.8132   |45.055   |77.7738
369 |36.9|818.037|2113.06 |758.906    |99.4772|44.9282   |45.1643  |77.831
370 |37  |818.15 |2118.46 |763.395    |99.4909|45.043    |45.2735  |77.8878
371 |37.1|818.261|2123.85 |767.894    |99.5044|45.1576   |45.3825  |77.9445
372 |37.2|818.371|2129.22 |772.405    |99.5178|45.272    |45.4913  |78.0008
373 |37.3|818.479|2134.59 |776.927    |99.531 |45.3861   |45.6     |78.0569
374 |37.4|818.586|2139.95 |781.461    |99.544 |45.5001   |45.7085  |78.1127
375 |37.5|818.692|2145.3  |786.006    |99.5569|45.6138   |45.8168  |78.1682
376 |37.6|818.797|2150.64 |790.563    |99.5696|45.7273   |45.925   |78.2235
377 |37.7|818.9  |2155.97 |795.131    |99.5822|45.8406   |46.033   |78.2785
378 |37.8|819.002|2161.29 |799.71     |99.5946|45.9537   |46.1408  |78.3333
379 |37.9|819.103|2166.6  |804.3      |99.6068|46.0666   |46.2484  |78.3878
380 |38  |819.203|2171.9  |808.902    |99.6189|46.1792   |46.3559  |78.442
381 |38.1|819.301|2177.18 |813.515    |99.6309|46.2917   |46.4632  |78.496
382 |38.2|819.398|2182.46 |818.139    |99.6427|46.4039   |46.5703  |78.5498
383 |38.3|819.494|2187.73 |822.775    |99.6544|46.5159   |46.6772  |78.6033
384 |38.4|819.589|2192.99 |827.422    |99.666 |46.6277   |46.784   |78.6565
385 |38.5|819.683|2198.24 |832.079    |99.6774|46.7393   |46.8906  |78.7095
386 |38.6|819.776|2203.48 |836.748    |99.6886|46.8507   |46.997   |78.7623
387 |38.7|819.867|2208.7  |841.428    |99.6998|46.9619   |47.1033  |78.8148
388 |38.8|819.958|2213.92 |846.12     |99.7107|47.0728   |47.2094  |78.8671
389 |38.9|820.047|2219.13 |850.822    |99.7216|47.1836   |47.3153  |78.9191
390 |39  |820.135|2224.33 |855.535    |99.7323|47.2941   |47.421   |78.9709
391 |39.1|820.222|2229.52 |860.26     |99.7429|47.4044   |47.5266  |79.0224
392 |39.2|820.308|2234.7  |864.995    |99.7534|47.5145   |47.632   |79.0738
393 |39.3|820.393|2239.87 |869.741    |99.7638|47.6244   |47.7372  |79.1248
394 |39.4|820.477|2245.02 |874.499    |99.774 |47.7341   |47.8422  |79.1757
395 |39.5|820.56 |2250.17 |879.267    |99.7841|47.8436   |47.9471  |79.2263
396 |39.6|820.643|2255.31 |884.046    |99.794 |47.9528   |48.0518  |79.2767
397 |39.7|820.724|2260.44 |888.837    |99.8039|48.0619   |48.1563  |79.3269
398 |39.8|820.804|2265.56 |893.638    |99.8136|48.1707   |48.2607  |79.3768
399 |39.9|820.883|2270.67 |898.45     |99.8232|48.2794   |48.3648  |79.4265
400 |40  |820.961|2275.77 |903.272    |99.8327|48.3878   |48.4688  |79.476
401 |40.1|821.038|2280.86 |908.106    |99.8421|48.496    |48.5727  |79.5252
402 |40.2|821.114|2285.94 |912.951    |99.8514|48.604    |48.6763  |79.5743
403 |40.3|821.19 |2291    |917.806    |99.8606|48.7118   |48.7798  |79.6231
404 |40.4|821.264|2296.06 |922.672    |99.8696|48.8193   |48.8831  |79.6717
405 |40.5|821.337|2301.11 |927.549    |99.8786|48.9267   |48.9862  |79.7201
406 |40.6|821.41 |2306.15 |932.436    |99.8874|49.0339   |49.0891  |79.7682
407 |40.7|821.482|2311.18 |937.334    |99.8961|49.1408   |49.1919  |79.8162
408 |40.8|821.553|2316.2  |942.243    |99.9047|49.2476   |49.2945  |79.8639
409 |40.9|821.623|2321.21 |947.163    |99.9132|49.3541   |49.3969  |79.9114
410 |41  |821.692|2326.22 |952.093    |99.9217|49.4604   |49.4992  |79.9587
411 |41.1|821.76 |2331.21 |957.034    |99.93  |49.5665   |49.6013  |80.0058
412 |41.2|821.828|2336.19 |961.985    |99.9382|49.6724   |49.7032  |80.0527
413 |41.3|821.895|2341.16 |966.947    |99.9463|49.7781   |49.8049  |80.0994
414 |41.4|821.96 |2346.12 |971.919    |99.9543|49.8836   |49.9064  |80.1459
415 |41.5|822.025|2351.07 |976.902    |99.9622|49.9889   |50.0078  |80.1922
416 |41.6|822.09 |2356.01 |981.896    |99.97  |50.094    |50.109   |80.2382
417 |41.7|822.153|2360.95 |986.9      |99.9778|50.1989   |50.21    |80.2841
418 |41.8|822.216|2365.87 |991.915    |99.9854|50.3035   |50.3109  |80.3298
419 |41.9|822.278|2370.78 |996.94     |99.9929|50.408    |50.4116  |80.3752
420 |42  |822.339|2375.69 |1001.98    |100    |50.5123   |50.5121  |80.4205
421 |42.1|822.4  |2380.58 |1007.02    |100.008|50.6163   |50.6124  |80.4656
422 |42.2|822.46 |2385.46 |1012.08    |100.015|50.7202   |50.7125  |80.5104
423 |42.3|822.519|2390.34 |1017.14    |100.022|50.8238   |50.8125  |80.5551
424 |42.4|822.577|2395.2  |1022.22    |100.029|50.9272   |50.9123  |80.5996
425 |42.5|822.635|2400.06 |1027.31    |100.036|51.0305   |51.0119  |80.6439
426 |42.6|822.692|2404.9  |1032.41    |100.043|51.1335   |51.1114  |80.688
427 |42.7|822.748|2409.74 |1037.51    |100.05 |51.2363   |51.2107  |80.7319
428 |42.8|822.804|2414.56 |1042.63    |100.057|51.3389   |51.3098  |80.7756
429 |42.9|822.858|2419.38 |1047.76    |100.064|51.4413   |51.4087  |80.8192
430 |43  |822.913|2424.19 |1052.9     |100.07 |51.5435   |51.5074  |80.8625
431 |43.1|822.966|2428.99 |1058.05    |100.077|51.6455   |51.606   |80.9057
432 |43.2|823.019|2433.77 |1063.21    |100.083|51.7473   |51.7044  |80.9486
433 |43.3|823.072|2438.55 |1068.38    |100.089|51.8489   |51.8026  |80.9914
434 |43.4|823.123|2443.32 |1073.56    |100.096|51.9503   |51.9007  |81.034
435 |43.5|823.174|2448.08 |1078.75    |100.102|52.0515   |51.9985  |81.0765
436 |43.6|823.225|2452.83 |1083.94    |100.108|52.1525   |52.0962  |81.1187
437 |43.7|823.274|2457.57 |1089.15    |100.114|52.2533   |52.1938  |81.1608
438 |43.8|823.324|2462.3  |1094.37    |100.12 |52.3539   |52.2911  |81.2027
439 |43.9|823.372|2467.02 |1099.6     |100.126|52.4543   |52.3883  |81.2444
440 |44  |823.42 |2471.74 |1104.84    |100.132|52.5545   |52.4853  |81.2859
441 |44.1|823.468|2476.44 |1110.09    |100.138|52.6545   |52.5821  |81.3273
442 |44.2|823.515|2481.13 |1115.35    |100.143|52.7543   |52.6788  |81.3684
443 |44.3|823.561|2485.82 |1120.62    |100.149|52.8539   |52.7753  |81.4095
444 |44.4|823.607|2490.49 |1125.9     |100.155|52.9533   |52.8716  |81.4503
445 |44.5|823.652|2495.16 |1131.19    |100.16 |53.0524   |52.9677  |81.491
446 |44.6|823.697|2499.81 |1136.49    |100.165|53.1514   |53.0637  |81.5315
447 |44.7|823.741|2504.46 |1141.8     |100.171|53.2502   |53.1594  |81.5718
448 |44.8|823.784|2509.09 |1147.12    |100.176|53.3488   |53.255   |81.612
449 |44.9|823.827|2513.72 |1152.45    |100.181|53.4472   |53.3505  |81.652
450 |45  |823.87 |2518.34 |1157.79    |100.187|53.5454   |53.4457  |81.6918
451 |45.1|823.912|2522.95 |1163.14    |100.192|53.6434   |53.5408  |81.7314
452 |45.2|823.953|2527.55 |1168.5     |100.197|53.7412   |53.6357  |81.7709
453 |45.3|823.994|2532.14 |1173.87    |100.202|53.8388   |53.7305  |81.8103
454 |45.4|824.035|2536.72 |1179.24    |100.207|53.9362   |53.825   |81.8495
455 |45.5|824.075|2541.29 |1184.63    |100.211|54.0334   |53.9194  |81.8885
456 |45.6|824.114|2545.86 |1190.03    |100.216|54.1305   |54.0137  |81.9273
457 |45.7|824.154|2550.41 |1195.44    |100.221|54.2273   |54.1077  |81.966
458 |45.8|824.192|2554.95 |1200.85    |100.226|54.3239   |54.2016  |82.0045
459 |45.9|824.23 |2559.49 |1206.28    |100.23 |54.4203   |54.2953  |82.0429
460 |46  |824.268|2564.02 |1211.72    |100.235|54.5166   |54.3888  |82.0811
461 |46.1|824.305|2568.53 |1217.16    |100.239|54.6126   |54.4822  |82.1192
462 |46.2|824.342|2573.04 |1222.62    |100.244|54.7085   |54.5753  |82.1571
463 |46.3|824.378|2577.54 |1228.08    |100.248|54.8041   |54.6684  |82.1949
464 |46.4|824.414|2582.03 |1233.56    |100.253|54.8996   |54.7612  |82.2325
465 |46.5|824.45 |2586.51 |1239.04    |100.257|54.9948   |54.8539  |82.2699
466 |46.6|824.485|2590.98 |1244.54    |100.261|55.0899   |54.9464  |82.3072
467 |46.7|824.519|2595.44 |1250.04    |100.265|55.1848   |55.0387  |82.3443
468 |46.8|824.553|2599.9  |1255.55    |100.27 |55.2795   |55.1308  |82.3813
469 |46.9|824.587|2604.34 |1261.07    |100.274|55.374    |55.2228  |82.4182
470 |47  |824.62 |2608.78 |1266.6     |100.278|55.4683   |55.3146  |82.4549
471 |47.1|824.653|2613.2  |1272.15    |100.282|55.5624   |55.4062  |82.4914
472 |47.2|824.686|2617.62 |1277.7     |100.286|55.6563   |55.4977  |82.5278
473 |47.3|824.718|2622.03 |1283.26    |100.29 |55.75     |55.589   |82.5641
474 |47.4|824.75 |2626.43 |1288.82    |100.294|55.8435   |55.6801  |82.6002
475 |47.5|824.781|2630.82 |1294.4     |100.297|55.9369   |55.7711  |82.6362
476 |47.6|824.812|2635.2  |1299.99    |100.301|56.03     |55.8618  |82.672
477 |47.7|824.843|2639.57 |1305.59    |100.305|56.123    |55.9525  |82.7077
478 |47.8|824.873|2643.93 |1311.19    |100.309|56.2158   |56.0429  |82.7432
479 |47.9|824.903|2648.29 |1316.81    |100.312|56.3084   |56.1332  |82.7786
480 |48  |824.933|2652.63 |1322.43    |100.316|56.4008   |56.2233  |82.8139
481 |48.1|824.962|2656.97 |1328.07    |100.319|56.493    |56.3132  |82.849
482 |48.2|824.991|2661.3  |1333.71    |100.323|56.585    |56.4029  |82.884
483 |48.3|825.019|2665.62 |1339.36    |100.326|56.6768   |56.4925  |82.9189
484 |48.4|825.047|2669.93 |1345.03    |100.33 |56.7685   |56.5819  |82.9536
485 |48.5|825.075|2674.23 |1350.7     |100.333|56.8599   |56.6712  |82.9881
486 |48.6|825.102|2678.52 |1356.38    |100.336|56.9512   |56.7603  |83.0226
487 |48.7|825.129|2682.8  |1362.07    |100.34 |57.0423   |56.8492  |83.0569
488 |48.8|825.156|2687.08 |1367.76    |100.343|57.1332   |56.9379  |83.0911
489 |48.9|825.183|2691.35 |1373.47    |100.346|57.2239   |57.0265  |83.1251
490 |49  |825.209|2695.6  |1379.19    |100.349|57.3144   |57.1149  |83.159
491 |49.1|825.235|2699.85 |1384.91    |100.352|57.4048   |57.2031  |83.1928
492 |49.2|825.26 |2704.09 |1390.65    |100.356|57.4949   |57.2912  |83.2264
493 |49.3|825.285|2708.32 |1396.39    |100.359|57.5849   |57.3791  |83.2599
494 |49.4|825.31 |2712.55 |1402.14    |100.362|57.6747   |57.4668  |83.2933
495 |49.5|825.335|2716.76 |1407.9     |100.365|57.7643   |57.5544  |83.3266
496 |49.6|825.359|2720.97 |1413.67    |100.368|57.8537   |57.6418  |83.3597
497 |49.7|825.383|2725.16 |1419.45    |100.371|57.9429   |57.729   |83.3927
498 |49.8|825.407|2729.35 |1425.24    |100.373|58.032    |57.8161  |83.4256
499 |49.9|825.43 |2733.53 |1431.04    |100.376|58.1208   |57.9029  |83.4583
500 |50  |825.454|2737.7  |1436.85    |100.379|58.2095   |57.9897  |83.4909
501 |50.1|825.477|2741.86 |1442.66    |100.382|58.298    |58.0762  |83.5234
502 |50.2|825.499|2746.02 |1448.48    |100.385|58.3863   |58.1626  |83.5558
503 |50.3|825.521|2750.16 |1454.32    |100.387|58.4745   |58.2488  |83.588
504 |50.4|825.544|2754.3  |1460.16    |100.39 |58.5624   |58.3349  |83.6202
505 |50.5|825.565|2758.43 |1466.01    |100.393|58.6502   |58.4208  |83.6522
506 |50.6|825.587|2762.55 |1471.87    |100.395|58.7378   |58.5065  |83.6841
507 |50.7|825.608|2766.66 |1477.73    |100.398|58.8252   |58.5921  |83.7158
508 |50.8|825.629|2770.76 |1483.61    |100.4  |58.9124   |58.6775  |83.7475
509 |50.9|825.65 |2774.86 |1489.49    |100.403|58.9995   |58.7627  |83.779
510 |51  |825.67 |2778.94 |1495.39    |100.405|59.0864   |58.8478  |83.8104
511 |51.1|825.691|2783.02 |1501.29    |100.408|59.1731   |58.9327  |83.8417
512 |51.2|825.711|2787.09 |1507.2     |100.41 |59.2596   |59.0174  |83.8728
513 |51.3|825.73 |2791.15 |1513.12    |100.413|59.3459   |59.102   |83.9039
514 |51.4|825.75 |2795.2  |1519.05    |100.415|59.4321   |59.1864  |83.9348
515 |51.5|825.769|2799.24 |1524.99    |100.417|59.518    |59.2706  |83.9656
516 |51.6|825.788|2803.28 |1530.93    |100.42 |59.6038   |59.3547  |83.9964
517 |51.7|825.807|2807.31 |1536.89    |100.422|59.6895   |59.4386  |84.0269
518 |51.8|825.826|2811.33 |1542.85    |100.424|59.7749   |59.5223  |84.0574
519 |51.9|825.844|2815.34 |1548.82    |100.427|59.8602   |59.6059  |84.0878
520 |52  |825.862|2819.34 |1554.8     |100.429|59.9453   |59.6893  |84.118
521 |52.1|825.88 |2823.33 |1560.79    |100.431|60.0302   |59.7726  |84.1482
522 |52.2|825.898|2827.32 |1566.78    |100.433|60.1149   |59.8557  |84.1782
523 |52.3|825.915|2831.3  |1572.79    |100.435|60.1995   |59.9386  |84.2081
524 |52.4|825.933|2835.26 |1578.8     |100.437|60.2839   |60.0214  |84.2379
525 |52.5|825.95 |2839.23 |1584.82    |100.439|60.3681   |60.104   |84.2676
526 |52.6|825.967|2843.18 |1590.86    |100.441|60.4522   |60.1865  |84.2972
527 |52.7|825.983|2847.12 |1596.89    |100.444|60.536    |60.2687  |84.3267
528 |52.8|826    |2851.06 |1602.94    |100.446|60.6197   |60.3509  |84.3561
529 |52.9|826.016|2854.99 |1609       |100.447|60.7033   |60.4328  |84.3853
530 |53  |826.032|2858.91 |1615.06    |100.449|60.7866   |60.5146  |84.4145
531 |53.1|826.048|2862.82 |1621.13    |100.451|60.8698   |60.5963  |84.4435
532 |53.2|826.064|2866.72 |1627.21    |100.453|60.9528   |60.6777  |84.4725
533 |53.3|826.079|2870.62 |1633.3     |100.455|61.0356   |60.7591  |84.5013
534 |53.4|826.095|2874.51 |1639.4     |100.457|61.1183   |60.8402  |84.5301
535 |53.5|826.11 |2878.39 |1645.5     |100.459|61.2008   |60.9212  |84.5587
536 |53.6|826.125|2882.26 |1651.62    |100.461|61.2831   |61.002   |84.5872
537 |53.7|826.139|2886.12 |1657.74    |100.462|61.3652   |61.0827  |84.6157
538 |53.8|826.154|2889.98 |1663.87    |100.464|61.4472   |61.1632  |84.644
539 |53.9|826.168|2893.82 |1670.01    |100.466|61.529    |61.2436  |84.6722
540 |54  |826.183|2897.66 |1676.15    |100.468|61.6106   |61.3238  |84.7003
541 |54.1|826.197|2901.49 |1682.31    |100.469|61.6921   |61.4038  |84.7283
542 |54.2|826.211|2905.32 |1688.47    |100.471|61.7734   |61.4837  |84.7563
543 |54.3|826.224|2909.13 |1694.64    |100.473|61.8545   |61.5634  |84.7841
544 |54.4|826.238|2912.94 |1700.82    |100.474|61.9355   |61.643   |84.8118
545 |54.5|826.251|2916.74 |1707.01    |100.476|62.0163   |61.7224  |84.8394
546 |54.6|826.265|2920.53 |1713.2     |100.478|62.0969   |61.8017  |84.8669
547 |54.7|826.278|2924.32 |1719.41    |100.479|62.1773   |61.8807  |84.8944
548 |54.8|826.291|2928.09 |1725.62    |100.481|62.2576   |61.9597  |84.9217
549 |54.9|826.303|2931.86 |1731.84    |100.482|62.3377   |62.0385  |84.9489
550 |55  |826.316|2935.62 |1738.06    |100.484|62.4177   |62.1171  |84.9761
551 |55.1|826.328|2939.37 |1744.3     |100.485|62.4975   |62.1955  |85.0031
552 |55.2|826.341|2943.12 |1750.54    |100.487|62.5771   |62.2738  |85.0301
553 |55.3|826.353|2946.85 |1756.79    |100.488|62.6565   |62.352   |85.0569
554 |55.4|826.365|2950.58 |1763.05    |100.49 |62.7358   |62.43    |85.0837
555 |55.5|826.377|2954.3  |1769.32    |100.491|62.815    |62.5078  |85.1103
556 |55.6|826.388|2958.02 |1775.59    |100.493|62.8939   |62.5855  |85.1369
557 |55.7|826.4  |2961.72 |1781.88    |100.494|62.9727   |62.663   |85.1634
558 |55.8|826.411|2965.42 |1788.17    |100.496|63.0513   |62.7404  |85.1898
559 |55.9|826.423|2969.11 |1794.47    |100.497|63.1298   |62.8176  |85.2161
560 |56  |826.434|2972.79 |1800.77    |100.498|63.2081   |62.8947  |85.2423
561 |56.1|826.445|2976.47 |1807.09    |100.5  |63.2862   |62.9716  |85.2684
562 |56.2|826.456|2980.14 |1813.41    |100.501|63.3642   |63.0484  |85.2944
563 |56.3|826.467|2983.8  |1819.74    |100.502|63.442    |63.125   |85.3203
564 |56.4|826.477|2987.45 |1826.08    |100.504|63.5197   |63.2014  |85.3461
565 |56.5|826.488|2991.09 |1832.42    |100.505|63.5971   |63.2777  |85.3719
566 |56.6|826.498|2994.73 |1838.77    |100.506|63.6745   |63.3538  |85.3976
567 |56.7|826.508|2998.36 |1845.13    |100.507|63.7516   |63.4298  |85.4231
568 |56.8|826.518|3001.98 |1851.5     |100.509|63.8286   |63.5057  |85.4486
569 |56.9|826.528|3005.59 |1857.88    |100.51 |63.9055   |63.5813  |85.474
570 |57  |826.538|3009.2  |1864.26    |100.511|63.9822   |63.6569  |85.4993
571 |57.1|826.548|3012.8  |1870.65    |100.512|64.0587   |63.7322  |85.5246
572 |57.2|826.558|3016.39 |1877.05    |100.513|64.135    |63.8075  |85.5497
573 |57.3|826.567|3019.97 |1883.46    |100.515|64.2112   |63.8825  |85.5747
574 |57.4|826.577|3023.55 |1889.87    |100.516|64.2873   |63.9575  |85.5997
575 |57.5|826.586|3027.12 |1896.3     |100.517|64.3631   |64.0322  |85.6246
576 |57.6|826.595|3030.68 |1902.73    |100.518|64.4389   |64.1068  |85.6494
577 |57.7|826.604|3034.23 |1909.16    |100.519|64.5144   |64.1813  |85.6741
578 |57.8|826.613|3037.78 |1915.61    |100.52 |64.5898   |64.2556  |85.6987
579 |57.9|826.622|3041.32 |1922.06    |100.521|64.6651   |64.3298  |85.7233
580 |58  |826.631|3044.85 |1928.52    |100.522|64.7402   |64.4038  |85.7477
581 |58.1|826.64 |3048.37 |1934.99    |100.523|64.8151   |64.4777  |85.7721
582 |58.2|826.648|3051.89 |1941.46    |100.524|64.8899   |64.5514  |85.7964
583 |58.3|826.656|3055.4  |1947.94    |100.525|64.9645   |64.625   |85.8206
584 |58.4|826.665|3058.9  |1954.43    |100.526|65.039    |64.6984  |85.8448
585 |58.5|826.673|3062.4  |1960.93    |100.527|65.1133   |64.7717  |85.8688
586 |58.6|826.681|3065.89 |1967.43    |100.528|65.1874   |64.8448  |85.8928
587 |58.7|826.689|3069.37 |1973.95    |100.529|65.2614   |64.9178  |85.9167
588 |58.8|826.697|3072.84 |1980.46    |100.53 |65.3353   |64.9906  |85.9405
589 |58.9|826.705|3076.3  |1986.99    |100.531|65.4089   |65.0633  |85.9643
590 |59  |826.713|3079.76 |1993.52    |100.532|65.4825   |65.1358  |85.9879
591 |59.1|826.72 |3083.21 |2000.07    |100.533|65.5558   |65.2082  |86.0115
592 |59.2|826.728|3086.66 |2006.61    |100.534|65.6291   |65.2804  |86.035
593 |59.3|826.735|3090.09 |2013.17    |100.535|65.7021   |65.3525  |86.0584
594 |59.4|826.743|3093.52 |2019.73    |100.536|65.7751   |65.4245  |86.0818
595 |59.5|826.75 |3096.95 |2026.3     |100.537|65.8478   |65.4963  |86.105
596 |59.6|826.757|3100.36 |2032.88    |100.538|65.9204   |65.5679  |86.1282
597 |59.7|826.764|3103.77 |2039.47    |100.539|65.9929   |65.6394  |86.1513
598 |59.8|826.772|3107.17 |2046.06    |100.539|66.0652   |65.7108  |86.1744
599 |59.9|826.778|3110.56 |2052.66    |100.54 |66.1374   |65.782   |86.1974
600 |60  |826.785|3113.95 |2059.27    |100.541|66.2094   |65.8531  |86.2202
601 |60.1|826.792|3117.33 |2065.88    |100.542|66.2812   |65.924   |86.2431
602 |60.2|826.799|3120.7  |2072.5     |100.543|66.3529   |65.9948  |86.2658
603 |60.3|826.805|3124.07 |2079.13    |100.543|66.4245   |66.0654  |86.2885
604 |60.4|826.812|3127.42 |2085.76    |100.544|66.4959   |66.1359  |86.3111
605 |60.5|826.818|3130.77 |2092.41    |100.545|66.5671   |66.2062  |86.3336
606 |60.6|826.825|3134.12 |2099.06    |100.546|66.6382   |66.2764  |86.356
607 |60.7|826.831|3137.46 |2105.71    |100.547|66.7092   |66.3465  |86.3784
608 |60.8|826.837|3140.79 |2112.38    |100.547|66.78     |66.4164  |86.4007
609 |60.9|826.843|3144.11 |2119.05    |100.548|66.8506   |66.4862  |86.4229
610 |61  |826.85 |3147.42 |2125.73    |100.549|66.9211   |66.5558  |86.4451
611 |61.1|826.856|3150.73 |2132.41    |100.55 |66.9915   |66.6253  |86.4672
612 |61.2|826.861|3154.04 |2139.1     |100.55 |67.0617   |66.6947  |86.4892
613 |61.3|826.867|3157.33 |2145.8     |100.551|67.1317   |66.7639  |86.5111
614 |61.4|826.873|3160.62 |2152.51    |100.552|67.2017   |66.8329  |86.533
615 |61.5|826.879|3163.9  |2159.22    |100.552|67.2714   |66.9018  |86.5548
616 |61.6|826.885|3167.17 |2165.94    |100.553|67.341    |66.9706  |86.5766
617 |61.7|826.89 |3170.44 |2172.67    |100.554|67.4105   |67.0393  |86.5982
618 |61.8|826.896|3173.7  |2179.4     |100.554|67.4798   |67.1078  |86.6198
619 |61.9|826.901|3176.96 |2186.14    |100.555|67.549    |67.1761  |86.6413
620 |62  |826.906|3180.2  |2192.89    |100.556|67.6181   |67.2443  |86.6628
621 |62.1|826.912|3183.44 |2199.65    |100.556|67.687    |67.3124  |86.6842
622 |62.2|826.917|3186.68 |2206.41    |100.557|67.7557   |67.3804  |86.7055
623 |62.3|826.922|3189.9  |2213.17    |100.558|67.8243   |67.4482  |86.7268
624 |62.4|826.927|3193.12 |2219.95    |100.558|67.8928   |67.5158  |86.748
625 |62.5|826.932|3196.34 |2226.73    |100.559|67.9611   |67.5833  |86.7691
626 |62.6|826.937|3199.54 |2233.52    |100.56 |68.0292   |67.6507  |86.7901
627 |62.7|826.942|3202.74 |2240.32    |100.56 |68.0973   |67.718   |86.8111
628 |62.8|826.947|3205.93 |2247.12    |100.561|68.1651   |67.7851  |86.8321
629 |62.9|826.952|3209.12 |2253.93    |100.561|68.2329   |67.852   |86.8529
630 |63  |826.957|3212.3  |2260.74    |100.562|68.3005   |67.9189  |86.8737
631 |63.1|826.962|3215.47 |2267.57    |100.562|68.3679   |67.9855  |86.8944
632 |63.2|826.966|3218.64 |2274.4     |100.563|68.4352   |68.0521  |86.9151
633 |63.3|826.971|3221.8  |2281.23    |100.564|68.5024   |68.1185  |86.9357
